Time,Argonnessen,Cannith,Ghallanda,Khyber,Orien,Sarlona,Thelanis,Wayfinder,Hardcore
25-12-2020T6:00,146.25,118.33,131.67,117.50,100.17,195.83,164.08,30.08,0.00
25-12-2020T7:00,160.67,130.50,168.33,110.17,131.00,223.25,194.67,38.42,0.00
25-12-2020T8:00,195.75,159.42,199.17,139.83,146.33,240.83,201.25,37.25,0.00
25-12-2020T9:00,219.83,184.00,214.75,176.00,166.08,259.33,214.83,41.17,0.00
25-12-2020T10:00,255.00,204.33,239.83,216.00,213.33,266.67,252.00,46.25,0.00
25-12-2020T11:00,312.17,242.75,270.50,261.83,244.00,252.75,322.00,52.75,0.00
25-12-2020T12:00,348.17,267.92,293.58,262.92,256.58,254.58,363.75,62.75,0.00
25-12-2020T13:00,354.25,299.08,314.58,282.50,277.17,279.17,394.33,70.75,0.00
25-12-2020T14:00,361.58,303.42,333.92,308.92,303.67,299.92,425.00,77.67,0.00
25-12-2020T15:00,413.33,320.25,357.25,325.83,326.33,318.58,413.75,79.17,0.00
25-12-2020T16:00,430.25,323.58,358.50,338.33,314.25,312.92,421.58,82.08,0.00
25-12-2020T17:00,419.83,334.33,339.83,355.92,295.25,303.42,418.42,84.25,0.00
25-12-2020T18:00,419.17,323.75,306.00,361.08,290.17,279.42,398.00,83.58,0.00
25-12-2020T19:00,392.25,312.83,275.25,334.33,298.00,309.00,364.75,78.33,0.00
25-12-2020T20:00,416.42,320.42,282.92,337.42,287.00,347.58,367.75,69.58,0.00
25-12-2020T21:00,450.42,306.17,307.83,344.42,307.67,379.67,361.17,78.33,0.00
25-12-2020T22:00,426.67,303.25,305.25,328.33,316.83,337.58,348.25,77.92,0.00
25-12-2020T23:00,381.08,272.58,288.33,294.67,278.33,320.33,324.58,66.25,0.00
26-12-2020T0:00,327.92,239.00,244.58,257.50,227.00,308.92,289.92,60.33,0.00
26-12-2020T1:00,260.58,198.00,214.42,191.67,183.83,255.33,232.67,49.42,0.00
26-12-2020T2:00,213.42,158.17,168.25,157.58,144.58,225.08,201.58,37.58,0.00
26-12-2020T3:00,174.75,133.08,160.08,131.50,115.75,197.42,180.92,37.08,0.00
26-12-2020T4:00,152.08,118.42,183.83,123.33,104.67,171.00,162.08,36.58,0.00
26-12-2020T5:00,144.58,126.00,189.00,118.67,103.33,155.25,176.75,29.92,0.00
26-12-2020T6:00,168.67,135.67,211.33,127.50,127.83,192.17,186.25,34.67,0.00
26-12-2020T7:00,180.08,156.08,236.50,134.83,159.25,254.33,232.00,34.50,0.00
26-12-2020T8:00,219.17,184.67,263.00,169.92,197.50,283.00,282.17,36.92,0.00
26-12-2020T9:00,272.92,252.92,299.25,224.08,233.08,312.58,316.42,47.83,0.00
26-12-2020T10:00,317.00,285.08,363.08,280.25,265.42,336.42,368.25,58.67,0.00
26-12-2020T11:00,374.42,333.75,386.83,326.00,290.58,348.75,399.17,66.08,0.00
26-12-2020T12:00,418.33,363.75,373.67,369.25,317.92,351.50,437.42,64.58,0.00
26-12-2020T13:00,446.58,384.50,378.33,394.75,340.17,357.50,481.25,62.00,0.00
26-12-2020T14:00,466.25,386.25,402.50,411.58,362.25,384.58,508.00,78.92,0.00
26-12-2020T15:00,506.92,414.58,439.58,420.25,393.17,411.08,534.75,81.33,0.00
26-12-2020T16:00,526.25,449.75,456.75,451.00,408.33,384.33,546.42,81.00,0.00
26-12-2020T17:00,510.17,448.25,442.08,461.17,395.75,373.50,514.67,88.67,0.00
26-12-2020T18:00,515.25,426.83,401.75,430.75,376.67,385.92,508.00,88.17,0.00
26-12-2020T19:00,536.67,409.83,386.67,436.08,346.42,389.75,490.25,82.83,0.00
26-12-2020T20:00,543.67,402.50,392.25,461.50,352.33,436.50,517.25,71.83,0.00
26-12-2020T21:00,549.33,376.67,415.42,455.08,372.25,450.00,502.58,65.42,0.00
26-12-2020T22:00,510.92,377.67,413.08,429.00,357.50,443.17,451.58,67.75,0.00
26-12-2020T23:00,444.00,326.25,374.42,394.58,307.42,424.83,418.17,61.17,0.00
27-12-2020T0:00,368.08,266.00,321.17,328.50,259.08,348.83,372.42,58.58,0.00
27-12-2020T1:00,293.67,218.67,262.58,252.75,202.25,276.58,308.00,49.58,0.00
27-12-2020T2:00,227.83,169.83,215.67,202.58,180.00,230.17,252.75,34.92,0.00
27-12-2020T3:00,187.67,155.08,181.75,148.42,132.25,194.58,203.58,35.00,0.00
27-12-2020T4:00,165.83,154.67,196.25,127.58,116.50,176.42,180.00,33.50,0.00
27-12-2020T5:00,161.58,153.33,194.17,125.67,110.50,187.42,171.83,37.42,0.00
27-12-2020T6:00,176.50,160.08,204.17,127.50,121.25,208.00,190.33,38.92,0.00
27-12-2020T7:00,203.50,159.92,222.17,134.17,147.08,244.25,217.25,41.17,0.00
27-12-2020T8:00,252.08,196.92,256.58,178.92,182.83,286.83,259.42,48.50,0.00
27-12-2020T9:00,310.25,257.00,312.08,222.58,238.75,312.17,297.50,52.67,0.00
27-12-2020T10:00,366.25,302.25,334.17,272.25,272.00,337.08,366.08,65.08,0.00
27-12-2020T11:00,413.50,326.67,367.25,352.00,319.58,360.25,412.92,73.75,0.00
27-12-2020T12:00,444.33,360.00,404.25,361.08,331.25,371.50,452.50,71.83,0.00
27-12-2020T13:00,488.83,376.17,401.83,390.00,353.42,385.33,504.67,73.92,0.00
27-12-2020T14:00,531.33,415.92,442.33,394.92,368.75,378.33,520.25,89.08,0.00
27-12-2020T15:00,584.00,450.75,496.00,412.42,404.75,397.75,562.25,95.08,0.00
27-12-2020T16:00,619.08,462.92,480.67,445.75,406.33,374.25,556.50,99.92,0.00
27-12-2020T17:00,580.08,446.83,464.00,433.75,406.83,369.33,559.67,93.58,0.00
27-12-2020T18:00,536.17,418.33,410.92,423.58,375.08,358.50,539.00,81.75,0.00
27-12-2020T19:00,519.00,405.58,396.42,441.25,384.83,387.83,522.08,79.92,0.00
27-12-2020T20:00,545.17,417.58,380.33,458.42,399.17,436.50,515.58,78.25,0.00
27-12-2020T21:00,552.33,387.42,372.00,477.92,372.50,449.42,501.83,67.42,0.00
27-12-2020T22:00,521.82,336.00,361.45,412.91,331.45,403.45,452.00,59.45,0.00
27-12-2020T23:00,467.00,295.50,306.83,353.75,289.75,345.50,373.67,49.67,0.00
28-12-2020T0:00,382.33,230.25,245.92,275.25,227.67,262.33,327.25,40.17,0.00
28-12-2020T1:00,284.67,181.42,184.67,205.42,168.42,207.00,256.75,43.75,0.00
28-12-2020T2:00,203.67,139.92,159.92,170.17,125.67,188.50,191.83,34.50,0.00
28-12-2020T3:00,170.42,122.50,143.42,137.25,100.25,160.50,164.33,32.58,0.00
28-12-2020T4:00,156.33,127.67,141.58,115.58,100.25,146.92,160.58,31.67,0.00
28-12-2020T5:00,149.50,131.00,150.75,105.83,103.08,154.67,154.58,38.83,0.00
28-12-2020T6:00,152.33,136.25,150.92,114.25,97.67,192.67,159.83,42.33,0.00
28-12-2020T7:00,158.42,156.83,185.33,121.58,118.92,231.33,190.17,41.50,0.00
28-12-2020T8:00,177.83,198.17,201.17,145.08,156.58,262.50,230.08,44.58,0.00
28-12-2020T9:00,233.67,246.08,230.42,182.17,183.50,284.42,261.42,49.83,0.00
28-12-2020T10:00,273.58,277.92,283.92,204.08,206.08,298.42,304.17,57.25,0.00
28-12-2020T11:00,334.58,301.75,316.33,253.75,252.67,312.58,354.50,58.33,0.00
28-12-2020T12:00,377.50,288.67,345.67,287.25,285.92,318.08,368.67,64.50,0.00
28-12-2020T13:00,387.00,301.08,343.92,312.75,297.42,325.00,385.50,62.42,0.00
28-12-2020T14:00,427.83,342.00,339.42,345.17,325.92,333.50,443.17,62.75,0.00
28-12-2020T15:00,461.08,376.58,360.83,373.33,342.08,349.25,506.92,76.58,0.00
28-12-2020T16:00,494.92,387.08,350.58,369.33,366.58,363.50,490.08,80.67,0.00
28-12-2020T17:00,503.33,376.08,359.33,381.25,365.42,340.42,457.67,85.67,0.00
28-12-2020T18:00,474.25,387.42,340.50,392.58,361.67,335.67,472.92,78.33,0.00
28-12-2020T19:00,460.42,391.75,370.25,416.33,369.08,350.50,481.75,83.25,0.00
28-12-2020T20:00,510.58,391.92,391.33,436.58,371.58,412.33,493.50,75.75,0.00
28-12-2020T21:00,521.33,385.17,374.17,427.25,389.08,418.08,492.00,70.25,0.00
28-12-2020T22:00,469.58,362.33,343.08,406.33,349.50,365.50,459.42,55.17,0.00
28-12-2020T23:00,392.50,302.50,318.50,342.00,287.50,320.25,404.17,39.33,0.00
29-12-2020T0:00,318.75,246.33,254.67,260.00,227.58,278.42,323.75,38.92,0.00
29-12-2020T1:00,251.75,203.33,206.92,197.83,178.50,240.00,251.67,34.25,0.00
29-12-2020T2:00,193.58,164.92,182.67,160.00,143.83,187.17,199.17,32.00,0.00
29-12-2020T3:00,162.58,141.00,162.33,133.42,121.50,147.50,155.83,32.17,0.00
29-12-2020T4:00,139.00,132.33,142.75,121.75,116.00,140.58,140.75,33.75,0.00
29-12-2020T5:00,139.50,137.17,145.17,110.92,111.92,149.83,128.17,36.25,0.00
29-12-2020T6:00,142.67,135.75,137.83,130.00,98.92,187.92,164.08,36.00,0.00
29-12-2020T7:00,159.75,150.00,157.08,133.33,110.58,239.42,191.75,39.17,0.00
29-12-2020T8:00,190.67,191.17,192.92,132.58,145.75,258.25,200.00,37.50,0.00
29-12-2020T9:00,219.67,238.83,243.08,167.67,161.42,277.33,234.00,34.67,0.00
29-12-2020T10:00,266.83,272.67,280.42,205.67,206.92,308.67,270.75,44.33,0.00
29-12-2020T11:00,328.33,285.00,292.50,243.50,241.67,302.33,328.92,57.33,0.00
29-12-2020T12:00,363.50,303.92,297.00,264.75,276.58,292.00,374.00,61.67,0.00
29-12-2020T13:00,397.50,319.75,298.25,284.08,297.33,307.58,410.25,62.17,0.00
29-12-2020T14:00,425.00,336.75,354.67,324.50,322.08,331.92,424.25,71.67,0.00
29-12-2020T15:00,450.42,352.58,408.00,343.92,340.33,354.58,436.25,84.67,0.00
29-12-2020T16:00,481.17,372.58,404.75,349.33,350.08,351.50,449.83,86.08,0.00
29-12-2020T17:00,480.27,374.73,386.82,363.36,334.91,340.55,457.36,78.18,0.00
29-12-2020T18:00,440.58,371.25,368.83,378.25,330.92,338.58,468.00,72.67,0.00
29-12-2020T19:00,451.92,374.00,345.42,411.25,361.58,370.08,465.75,68.58,0.00
29-12-2020T20:00,483.67,402.17,365.00,433.33,394.92,427.00,491.42,70.67,0.00
29-12-2020T21:00,492.83,401.50,377.25,439.42,377.50,440.83,535.00,68.75,0.00
29-12-2020T22:00,444.33,368.50,366.00,403.92,314.08,414.33,500.42,62.92,0.00
29-12-2020T23:00,422.50,322.83,303.33,348.17,285.58,371.75,401.00,52.00,0.00
30-12-2020T0:00,349.50,249.08,240.33,290.67,236.83,310.83,302.25,44.33,0.00
30-12-2020T1:00,255.67,190.08,198.75,223.83,187.50,232.08,236.08,40.08,0.00
30-12-2020T2:00,196.58,151.58,158.58,173.00,145.92,181.58,198.92,40.58,0.00
30-12-2020T3:00,148.92,140.00,143.33,157.92,125.92,162.67,172.08,40.25,0.00
30-12-2020T4:00,135.17,146.75,139.17,138.08,101.33,161.92,164.92,41.00,0.00
30-12-2020T5:00,144.17,125.67,143.42,121.75,92.92,152.17,171.92,42.08,0.00
30-12-2020T6:00,150.83,136.58,165.92,105.83,92.33,184.00,190.17,41.33,0.00
30-12-2020T7:00,165.42,145.42,187.92,122.92,97.08,213.33,206.33,36.08,0.00
30-12-2020T8:00,155.17,133.75,186.83,113.58,108.25,199.42,181.00,29.00,0.00
30-12-2020T9:00,5.42,4.33,5.08,2.83,3.08,3.83,4.42,0.58,0.00
30-12-2020T10:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30-12-2020T11:00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30-12-2020T12:00,255.58,203.75,216.83,169.58,145.33,143.33,163.75,23.08,0.00
30-12-2020T13:00,393.08,308.67,354.17,292.42,265.58,297.17,414.67,71.42,0.00
30-12-2020T14:00,415.75,326.42,376.50,328.50,293.75,318.25,446.42,78.00,0.00
30-12-2020T15:00,449.67,359.08,401.50,335.67,339.08,319.42,461.75,78.58,0.00
30-12-2020T16:00,479.42,368.25,411.33,345.83,376.92,339.00,461.75,85.08,0.00
30-12-2020T17:00,475.08,382.58,401.33,376.83,379.50,334.25,457.92,87.75,0.00
30-12-2020T18:00,483.83,375.17,374.67,372.08,347.08,342.50,490.92,74.17,0.00
30-12-2020T19:00,460.00,388.25,364.75,402.42,336.58,380.00,511.83,63.75,0.00
30-12-2020T20:00,515.33,392.58,365.08,410.92,359.25,422.00,514.75,62.92,0.00
30-12-2020T21:00,518.17,390.08,368.92,425.75,375.00,441.92,499.58,59.75,0.00
30-12-2020T22:00,487.92,364.25,363.58,389.92,360.08,459.08,456.92,66.92,0.00
30-12-2020T23:00,435.67,313.83,325.17,358.50,330.25,380.92,400.67,52.50,0.00
31-12-2020T0:00,360.83,231.83,251.00,287.75,264.50,300.50,335.08,40.17,0.00
31-12-2020T1:00,274.42,181.75,203.58,203.17,201.92,241.08,279.00,38.58,0.00
31-12-2020T2:00,197.08,155.92,157.33,158.33,146.17,199.58,217.92,41.33,0.00
31-12-2020T3:00,186.25,125.00,125.08,131.25,107.83,150.58,171.25,36.33,0.00
31-12-2020T4:00,169.42,135.92,136.50,122.42,108.83,136.08,159.42,33.00,0.00
31-12-2020T5:00,153.42,138.83,141.67,124.25,114.83,127.58,165.67,30.92,0.00
31-12-2020T6:00,172.83,147.08,166.08,127.33,108.00,168.83,181.83,27.08,0.00
31-12-2020T7:00,179.17,158.42,201.08,134.08,117.58,196.83,212.33,25.17,0.00
31-12-2020T8:00,204.92,190.00,221.33,145.75,144.67,228.75,242.17,37.58,0.00
31-12-2020T9:00,225.75,220.08,261.83,189.25,170.42,277.58,276.25,49.75,0.00
31-12-2020T10:00,270.92,262.00,297.50,230.50,201.58,322.08,312.42,53.50,0.00
31-12-2020T11:00,332.17,304.58,317.00,283.83,237.92,356.83,339.92,62.92,0.00
31-12-2020T12:00,386.67,313.17,312.83,292.75,239.83,348.08,389.83,53.33,0.00
31-12-2020T13:00,414.58,316.83,296.33,317.83,253.00,324.25,404.83,59.00,0.00
31-12-2020T14:00,418.92,359.92,310.42,330.08,302.17,332.75,405.25,58.33,0.00
31-12-2020T15:00,438.25,359.17,332.42,347.17,322.50,351.42,421.17,66.42,0.00
31-12-2020T16:00,459.92,356.17,338.50,382.00,349.00,371.92,425.67,68.25,0.00
31-12-2020T17:00,483.25,338.58,355.25,376.92,339.17,338.58,397.33,67.17,0.00
31-12-2020T18:00,471.83,333.00,342.67,356.92,326.58,327.42,386.75,64.50,0.00
31-12-2020T19:00,498.92,332.92,369.00,378.00,318.58,342.75,409.33,70.08,0.00
31-12-2020T20:00,493.83,339.83,362.92,433.67,304.17,365.25,463.33,68.25,0.00
31-12-2020T21:00,481.50,332.00,358.25,424.00,318.17,367.58,473.83,70.08,0.00
31-12-2020T22:00,445.58,337.33,343.83,389.00,308.50,352.25,442.58,68.92,0.00
31-12-2020T23:00,391.67,306.33,286.67,329.42,285.75,324.33,401.33,66.92,0.00
1-1-2021T0:00,315.58,260.08,247.25,285.58,231.75,296.33,339.25,53.42,0.00
1-1-2021T1:00,278.17,203.08,206.42,251.83,193.50,269.42,261.17,40.25,0.00
1-1-2021T2:00,210.67,173.83,177.25,183.67,149.58,232.67,224.08,34.58,0.00
1-1-2021T3:00,165.50,150.67,159.08,129.75,122.25,201.33,195.83,30.42,0.00
1-1-2021T4:00,164.08,136.25,173.92,114.83,105.50,167.17,164.08,35.17,0.00
1-1-2021T5:00,157.42,138.67,172.17,111.75,112.58,162.42,181.00,36.33,0.00
1-1-2021T6:00,171.00,147.25,184.00,122.58,110.08,173.67,205.75,43.00,0.00
1-1-2021T7:00,190.00,163.42,200.33,148.25,119.83,226.42,206.33,41.75,0.00
1-1-2021T8:00,219.67,182.08,246.75,173.08,161.00,256.00,226.75,39.25,0.00
1-1-2021T9:00,286.92,244.25,303.42,227.75,197.83,299.75,287.17,48.67,0.00
1-1-2021T10:00,338.17,297.08,350.00,294.50,230.92,319.42,342.08,57.00,0.00
1-1-2021T11:00,384.50,330.92,401.67,347.92,272.25,329.25,409.92,70.17,0.00
1-1-2021T12:00,444.42,353.00,418.67,390.25,317.75,355.58,463.92,86.33,0.00
1-1-2021T13:00,480.00,373.00,408.00,425.50,359.58,385.42,493.00,83.17,0.00
1-1-2021T14:00,507.17,415.25,425.08,467.50,382.92,392.08,504.50,91.08,0.00
1-1-2021T15:00,541.50,442.42,436.92,493.67,390.42,420.00,531.42,102.33,0.00
1-1-2021T16:00,578.83,474.50,453.33,493.00,411.25,419.25,567.92,116.92,0.00
1-1-2021T17:00,576.25,466.83,448.75,477.08,388.25,386.83,584.83,112.83,0.00
1-1-2021T18:00,545.08,439.17,436.58,470.42,376.25,407.50,578.83,98.75,0.00
1-1-2021T19:00,542.00,411.08,442.25,476.50,405.17,438.83,543.67,83.50,0.00
1-1-2021T20:00,567.33,422.17,448.25,503.83,426.42,438.25,550.92,77.25,0.00
1-1-2021T21:00,547.67,413.33,446.25,494.42,405.08,477.92,546.50,77.58,0.00
1-1-2021T22:00,533.00,382.67,429.50,454.25,382.17,446.83,505.08,69.83,0.00
1-1-2021T23:00,478.17,346.17,381.08,425.92,337.75,407.17,435.42,71.58,0.00
2-1-2021T0:00,399.42,300.75,305.17,379.58,280.00,354.33,352.42,51.17,0.00
2-1-2021T1:00,313.42,228.17,238.25,272.67,211.83,300.92,297.17,35.42,0.00
2-1-2021T2:00,245.00,174.83,196.67,210.25,164.17,230.25,247.83,28.92,0.00
2-1-2021T3:00,196.08,143.83,165.08,152.83,146.08,196.42,218.92,41.75,0.00
2-1-2021T4:00,174.17,131.42,161.92,133.33,115.25,170.33,202.92,40.17,0.00
2-1-2021T5:00,181.58,137.58,155.50,115.92,119.08,182.00,191.17,37.83,0.00
2-1-2021T6:00,191.50,149.25,190.58,126.42,124.33,187.42,211.67,33.33,0.00
2-1-2021T7:00,210.83,166.92,216.17,141.83,145.08,239.83,228.17,41.42,0.00
2-1-2021T8:00,255.75,213.00,255.00,180.08,183.67,287.50,267.58,57.42,0.00
2-1-2021T9:00,289.42,278.50,296.17,227.33,235.92,341.17,308.42,65.67,0.00
2-1-2021T10:00,364.92,312.25,342.33,279.50,264.08,376.17,363.00,71.92,0.00
2-1-2021T11:00,391.58,354.33,370.50,335.33,298.75,379.58,423.42,70.92,0.00
2-1-2021T12:00,432.67,386.00,419.25,365.67,323.83,356.92,444.75,67.08,0.00
2-1-2021T13:00,487.67,405.58,415.00,404.08,384.58,380.50,465.75,72.92,0.00
2-1-2021T14:00,533.00,427.42,424.42,407.08,410.50,413.25,543.75,85.33,0.00
2-1-2021T15:00,531.83,447.58,459.50,414.50,430.67,414.75,557.25,90.17,0.00
2-1-2021T16:00,527.17,466.42,493.92,442.92,423.17,405.67,548.67,103.58,0.00
2-1-2021T17:00,535.83,448.25,471.75,462.25,401.83,421.17,520.25,99.42,0.00
2-1-2021T18:00,571.67,417.25,426.08,479.33,386.67,431.83,506.58,86.42,0.00
2-1-2021T19:00,552.00,442.58,435.33,475.42,388.25,436.17,506.33,84.67,0.00
2-1-2021T20:00,550.58,425.75,449.00,500.58,408.75,459.75,523.58,90.58,0.00
2-1-2021T21:00,547.92,396.50,431.33,512.92,411.42,471.25,551.42,90.58,0.00
2-1-2021T22:00,532.00,364.00,412.92,475.17,361.33,426.00,527.17,81.92,0.00
2-1-2021T23:00,464.92,330.42,380.25,411.58,319.08,375.58,498.33,71.08,0.00
3-1-2021T0:00,394.42,287.50,333.08,363.67,296.83,325.75,414.25,65.67,0.00
3-1-2021T1:00,325.58,225.58,265.08,293.67,224.58,298.17,347.58,63.42,0.00
3-1-2021T2:00,251.67,182.08,197.08,242.58,175.92,239.00,281.00,46.25,0.00
3-1-2021T3:00,214.25,143.42,163.92,174.67,149.67,207.00,217.83,43.25,0.00
3-1-2021T4:00,196.50,114.08,163.83,151.83,122.42,186.50,210.75,37.17,0.00
3-1-2021T5:00,202.58,130.08,177.92,134.00,116.33,172.08,207.42,36.50,0.00
3-1-2021T6:00,190.92,132.50,191.75,134.33,130.25,204.17,221.08,47.00,0.00
3-1-2021T7:00,229.08,156.83,200.42,154.00,148.42,257.33,252.00,46.33,0.00
3-1-2021T8:00,276.42,195.92,261.08,193.08,182.83,288.25,273.92,52.92,0.00
3-1-2021T9:00,328.50,262.75,310.00,233.92,227.75,307.42,303.17,62.67,0.00
3-1-2021T10:00,373.83,291.75,357.67,286.42,276.08,316.42,362.67,68.00,0.00
3-1-2021T11:00,422.33,348.08,377.92,338.17,314.92,331.25,423.17,69.83,0.00
3-1-2021T12:00,431.25,383.33,412.08,384.92,371.08,345.83,493.33,80.00,0.00
3-1-2021T13:00,449.75,411.58,427.58,428.17,416.33,377.08,505.75,96.83,0.00
3-1-2021T14:00,502.55,431.36,456.55,448.55,435.27,402.73,534.64,110.36,0.00
3-1-2021T15:00,553.42,429.17,474.33,458.58,429.83,417.25,564.08,117.17,0.00
3-1-2021T16:00,575.25,449.42,455.08,463.25,409.25,394.50,560.75,116.75,0.00
3-1-2021T17:00,549.58,461.50,423.08,460.50,396.42,397.25,538.83,87.50,0.00
3-1-2021T18:00,504.83,439.42,404.42,459.25,391.00,388.58,478.58,80.67,0.00
3-1-2021T19:00,519.42,450.92,403.08,452.92,389.00,372.42,479.50,72.08,0.00
3-1-2021T20:00,556.92,419.00,408.75,467.92,376.50,426.17,494.58,70.83,0.00
3-1-2021T21:00,534.50,370.08,397.50,459.42,337.75,422.83,502.83,81.67,0.00
3-1-2021T22:00,451.42,322.67,350.25,414.25,309.50,364.42,437.67,76.92,0.00
3-1-2021T23:00,390.08,268.08,313.83,343.50,262.33,327.17,376.58,53.42,0.00
4-1-2021T0:00,310.08,217.75,251.08,275.17,201.33,285.67,302.08,43.58,0.00
4-1-2021T1:00,226.83,192.42,194.33,220.17,159.33,204.08,244.92,39.17,0.00
4-1-2021T2:00,184.25,143.50,139.92,135.75,126.17,169.50,205.33,41.83,0.00
4-1-2021T3:00,142.67,113.42,132.42,113.17,99.33,136.83,179.33,34.58,0.00
4-1-2021T4:00,140.83,104.17,135.83,112.58,88.58,118.92,153.33,39.42,0.00
4-1-2021T5:00,142.17,109.42,153.75,95.50,88.75,142.42,153.58,37.25,0.00
4-1-2021T6:00,130.83,107.92,165.92,98.00,100.58,168.25,161.00,35.25,0.00
4-1-2021T7:00,135.83,128.42,182.08,109.08,117.17,217.67,176.83,33.00,0.00
4-1-2021T8:00,163.75,143.08,187.75,118.50,141.17,228.25,195.83,37.33,0.00
4-1-2021T9:00,179.33,185.17,190.92,146.00,157.17,227.17,196.33,35.92,0.00
4-1-2021T10:00,209.75,218.83,191.67,192.08,155.67,219.67,225.25,39.50,0.00
4-1-2021T11:00,264.17,237.33,218.50,237.67,184.33,217.17,272.08,41.08,0.00
4-1-2021T12:00,279.42,255.58,250.00,250.67,197.83,226.83,306.42,50.17,0.00
4-1-2021T13:00,307.33,273.83,265.08,258.67,235.00,218.83,311.00,57.50,0.00
4-1-2021T14:00,348.42,327.58,280.17,276.75,243.75,229.25,372.33,67.58,0.00
4-1-2021T15:00,409.33,360.25,308.17,317.17,279.17,249.50,401.75,74.58,0.00
4-1-2021T16:00,419.92,360.17,315.75,329.58,293.00,284.50,399.50,80.00,0.00
4-1-2021T17:00,394.67,367.83,307.42,328.42,299.67,304.92,394.58,71.92,0.00
4-1-2021T18:00,390.83,345.83,296.83,330.92,290.33,295.67,418.58,66.33,0.00
4-1-2021T19:00,411.92,339.83,316.67,380.08,311.25,328.00,455.67,61.83,0.00
4-1-2021T20:00,475.75,346.08,361.00,402.08,313.08,363.75,488.00,62.17,0.00
4-1-2021T21:00,504.83,343.42,370.42,413.25,323.58,399.58,465.58,57.33,0.00
4-1-2021T22:00,458.67,291.17,333.42,390.42,307.25,396.25,434.75,52.58,0.00
4-1-2021T23:00,345.33,249.92,291.67,306.67,247.92,343.08,370.08,46.92,0.00
5-1-2021T0:00,268.67,218.00,234.67,239.83,186.33,243.17,302.92,52.75,0.00
5-1-2021T1:00,205.83,185.92,178.25,185.92,141.33,199.42,247.42,40.58,0.00
5-1-2021T2:00,180.33,155.50,142.75,138.58,109.00,167.75,187.25,42.50,0.00
5-1-2021T3:00,133.08,134.75,132.92,118.42,91.42,152.50,152.75,32.33,0.00
5-1-2021T4:00,123.58,124.17,115.50,108.00,75.58,125.08,132.92,30.25,0.00
5-1-2021T5:00,131.83,136.92,142.83,101.25,72.08,123.92,139.25,26.50,0.00
5-1-2021T6:00,139.50,139.83,165.83,104.58,80.58,152.25,152.92,23.67,0.00
5-1-2021T7:00,158.17,143.42,173.33,110.17,99.75,181.83,156.33,17.67,0.00
5-1-2021T8:00,182.25,152.50,185.75,119.42,121.00,209.67,180.67,25.92,0.00
5-1-2021T9:00,188.25,178.50,202.33,135.75,137.33,221.08,204.08,33.42,0.00
5-1-2021T10:00,194.42,211.75,219.92,166.67,179.17,210.58,242.33,37.17,0.00
5-1-2021T11:00,235.75,233.42,224.92,194.92,192.75,202.83,283.33,46.83,0.00
5-1-2021T12:00,251.18,269.73,243.91,215.18,215.00,218.36,300.09,55.45,0.00
5-1-2021T13:00,270.42,270.50,288.58,228.92,226.08,232.58,327.75,60.08,0.00
5-1-2021T14:00,305.17,276.50,315.25,252.83,253.58,231.67,352.67,69.50,0.00
5-1-2021T15:00,326.08,314.17,348.42,286.67,268.33,232.75,370.75,74.58,0.00
5-1-2021T16:00,348.25,324.08,350.08,315.17,271.33,265.08,376.92,72.92,0.00
5-1-2021T17:00,375.00,325.75,313.92,312.58,271.83,293.58,389.00,64.33,0.00
5-1-2021T18:00,380.92,339.75,279.92,333.00,271.92,292.17,392.25,59.92,0.00
5-1-2021T19:00,415.33,349.00,280.42,364.00,327.67,329.42,416.50,56.67,0.00
5-1-2021T20:00,456.42,367.58,344.75,383.92,352.58,381.00,405.00,51.25,0.00
5-1-2021T21:00,465.50,355.00,357.67,396.75,340.58,390.75,434.08,54.83,0.00
5-1-2021T22:00,427.75,323.75,325.75,355.08,295.83,345.83,412.92,39.17,0.00
5-1-2021T23:00,363.50,281.67,282.00,308.67,253.08,304.08,352.33,44.17,0.00
6-1-2021T0:00,315.08,221.33,217.75,257.67,197.67,255.83,276.83,39.58,0.00
6-1-2021T1:00,239.17,192.25,179.42,199.67,153.58,202.58,213.50,36.42,0.00
6-1-2021T2:00,159.00,163.67,142.75,162.08,122.25,162.75,186.25,29.17,0.00
6-1-2021T3:00,142.08,126.25,132.83,130.08,111.25,157.00,156.42,23.25,0.00
6-1-2021T4:00,135.67,126.92,135.17,105.92,112.33,139.17,137.50,28.75,0.00
6-1-2021T5:00,142.58,137.67,157.83,100.67,118.00,139.33,133.17,29.00,0.00
6-1-2021T6:00,134.08,121.92,158.17,112.17,105.25,166.83,142.75,28.25,0.00
6-1-2021T7:00,151.33,129.67,180.08,105.33,109.67,211.83,172.83,31.00,0.00
6-1-2021T8:00,158.42,130.58,159.83,97.17,111.92,192.42,152.17,26.92,0.00
6-1-2021T9:00,5.25,3.17,4.08,3.17,3.83,4.25,5.00,0.58,0.00
6-1-2021T10:00,40.67,33.17,35.92,25.58,20.58,11.42,22.83,0.00,0.00
6-1-2021T11:00,245.42,213.33,215.58,163.17,151.08,187.92,216.67,19.42,0.00
6-1-2021T12:00,303.92,272.58,283.58,200.00,190.42,229.08,282.42,52.92,0.00
6-1-2021T13:00,320.09,283.36,293.55,235.64,223.36,224.91,322.00,62.64,0.00
